Image,y735df0,y735df0_URL,y735df01,y735df02,y735df0_URL3,y735df04,y735df0_URL5,y735df06,y735df07,y735df0_URL8,y735df09,y735df0_URL10,y735df011,y735df012,y735df013,y735df014,y735df015
https://bx-branding-gateway.cloud.seek.com.au/ff1a9392-85cb-43c7-a382-3209d281e989.1/serpLogo,IT Supervisor,https://www.jobstreet.co.id/id/jobs?advertiserid=62182678,PT East Java Development,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Lamongan-Jawa-Timur,Lamongan,https://www.jobstreet.co.id/id/IT-jobs/in-Jawa-Timur,Jawa Timur,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/team-leaders,Pemimpin Tim,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),Meal Lunch,Health Insurance,Competitive Salary,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/06c0daff-a403-4b73-ab06-666f7b948916.2/serpLogo,IT Infrastructure,https://www.jobstreet.co.id/id/PT-Arifindo-Artha-Agung-jobs,PT Arifindo Artha Agung,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Pusat-Jakarta-Raya,Jakarta Pusat,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/management,Manajemen,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,17 jam yang lalu
https://bx-branding-gateway.cloud.seek.com.au/af28b6f3-9f79-47cb-b5f1-816078a7bee7.1/serpLogo,IT Officer,https://www.jobstreet.co.id/id/Global-Way-Indonesia-jobs,PT Global Way Indonesia,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Madiun-Jawa-Timur,Madiun,https://www.jobstreet.co.id/id/IT-jobs/in-Jawa-Timur,Jawa Timur,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,2 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/ea4ab25c-0727-4f5a-9585-51243829c7c0.1/serpLogo,JUNIOR IT SPECIALIST,https://www.jobstreet.co.id/id/PT-GASI-jobs,PT Gunatronikatama Cipta (GASI),Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,,"Rp 6,200,000 – Rp 9,300,000 per month",https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,8 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/3d94b420-60c9-4a76-99a3-0b86dda62de4.2/serpLogo,Information Technology Specialist,https://www.jobstreet.co.id/id/Cekindo-Business-International-jobs,PT Cekindo Business International,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Selatan-Jakarta-Raya,Jakarta Selatan,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/developers-programmers,Developer/Programmer,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,10 jam yang lalu
https://bx-branding-gateway.cloud.seek.com.au/b05f2725-10f2-4ce5-b9f0-f643bc1432d3.2/serpLogo,IT NETWORK,https://www.jobstreet.co.id/id/Summarecon-Agung-jobs,"PT Summarecon Agung, Tbk",Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Timur-Jakarta-Raya,Jakarta Timur,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/e7e8e799-4ce1-425d-b2ba-6e1926f73242.1/serpLogo,IT Supervisor,https://www.jobstreet.co.id/id/Panca-Kusuma-Raya-jobs,PT Panca Kusuma Raya,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Pusat-Jakarta-Raya,Jakarta Pusat,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,"Rp 9,000,000 – Rp 13,000,000 per month",https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/team-leaders,Pemimpin Tim,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),"Lokasi strategis, dekat Stasiun Gambir / Gondangdia (Jakarta Pusat)",Lingkungan kerja yang profesional,Pengembangan bisnis yang berkelanjutan,2 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/54871877-43c7-41bd-ba61-588375b31a40.1/serpLogo,IT Support,https://www.jobstreet.co.id/id/Inti-Technology-Works-jobs,PT Inti Karya Teknologi,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),Gaji yang kompetitif & BPJS,Lingkungan kerja yang menyenangkan,Work life Balance,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/e719e146-7aac-45bd-912c-2afe3df57b86.1/serpLogo,IT Intern,https://www.jobstreet.co.id/id/Daewoong-Pharmaceutical-jobs,PT Daewoong Pharmaceutical Company Indonesia,Ini adalah lowongan kerja Kontrak,https://www.jobstreet.co.id/id/IT-jobs/in-Cikarang-Timur-Jawa-Barat,Cikarang Timur,https://www.jobstreet.co.id/id/IT-jobs/in-Jawa-Barat,Jawa Barat,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/developers-programmers,Developer/Programmer,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/035a672c-9d57-45ca-9cb4-711621b65f68.1/serpLogo,Teknisi Elektromedik,https://www.jobstreet.co.id/id/Tamara-Overseas-Corporindo-jobs,PT Tamara Overseas Corporindo,Ini adalah lowongan kerja Kontrak,https://www.jobstreet.co.id/id/IT-jobs/in-Manado-Sulawesi-Utara,Manado,https://www.jobstreet.co.id/id/IT-jobs/in-Sulawesi-Utara,Sulawesi Utara,Rp 2.800.000 – Rp 4.000.000 per month,https://www.jobstreet.co.id/id/IT-jobs-in-engineering/electrical-electronic-engineering,Teknik Elektro/Elektronik,https://www.jobstreet.co.id/id/IT-jobs-in-engineering,(Teknik),,,,14 jam yang lalu
https://bx-branding-gateway.cloud.seek.com.au/dda7da85-11bb-4309-b7db-db0bed00aeab.2/serpLogo,IT Manager,https://www.jobstreet.co.id/id/Sumber-Mitra-Jaya-jobs,PT Sumber Mitra Jaya,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Selatan-Jakarta-Raya,Jakarta Selatan,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/management,Manajemen,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,8 jam yang lalu
https://bx-branding-gateway.cloud.seek.com.au/408a18c1-6909-4c03-8017-77a0fd4be578.2/serpLogo,IT Support Area Jawa Tengah,https://www.jobstreet.co.id/id/Berca-Hardayaperkasa-jobs,PT. Berca Hardayaperkasa,Ini adalah lowongan kerja Kontrak,https://www.jobstreet.co.id/id/IT-jobs/in-Jawa-Tengah,Jawa Tengah,,,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/engineering-hardware,Teknik – Perangkat Keras,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/9b46e303-ade2-419b-b0ac-0935462c783a.1/serpLogo,IT SUPPORT,https://www.jobstreet.co.id/id/Senamas-Energindo-Mineral-jobs,PT Senamas Energindo Mineral,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Pusat-Jakarta-Raya,Jakarta Pusat,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,2 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/818c7585-4655-4259-be68-90471610703f.2/serpLogo,IT Supervisor,https://www.jobstreet.co.id/id/Alpen-Food-Industry-jobs,PT. ALPEN FOOD INDUSTRY,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Utara-Jakarta-Raya,Jakarta Utara,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/management,Manajemen,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,2 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/9c2138f0-055c-4e44-9bef-bf835c39252c.1/serpLogo,Senior IT,https://www.jobstreet.co.id/id/FM-Global-Logistics-jobs,PT. FM Global Logistics,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Utara-Jakarta-Raya,Jakarta Utara,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),"BPJS, Private Insurance","THR, Bonus (depends on company performance)",,2 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/685f0488-d898-4622-b32c-ca1f0ae7e74b.1/serpLogo,IT TECHNICAL SUPPORT/PROGRAMMER,https://www.jobstreet.co.id/id/Nuansa-Citra-Ramantha-jobs,PT. Nuansa Citra Ramantha,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Banten,Banten,,,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/developers-programmers,Developer/Programmer,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),Berada di lingkungan penuh inovasi dan support,Berpengalaman dalam sistem integrasi berskala nasional,Pengembangan karir dan jenjang jabatan,14 jam yang lalu
https://bx-branding-gateway.cloud.seek.com.au/1e287f02-b322-4350-b5af-cbbac5429665.1/serpLogo,IT Staff Infrastructure (Yogyakarta),https://www.jobstreet.co.id/id/Phintraco-Group-jobs,PHINTRACO GROUP,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Yogyakarta-DI-Yogyakarta,Yogyakarta,https://www.jobstreet.co.id/id/IT-jobs/in-DI-Yogyakarta,DI Yogyakarta,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),BPJS Kesehatan dan Ketenagakerjaan,Medical Reimburse,Self Development,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/ba31c683-5863-443d-b777-f420758e95e5.1/serpLogo,IT Infrastruktur Staff,https://www.jobstreet.co.id/id/FIDAC-Technology-Innovation-jobs,PT. Fidac Inovasi Technology,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Timur-Jakarta-Raya,Jakarta Timur,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,1 hari yang lalu
,IT Support,https://www.jobstreet.co.id/id/Syncore-Indonesia-jobs,PT Syncore Indonesia,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Yogyakarta-DI-Yogyakarta,Yogyakarta,https://www.jobstreet.co.id/id/IT-jobs/in-DI-Yogyakarta,DI Yogyakarta,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,10 jam yang lalu
https://bx-branding-gateway.cloud.seek.com.au/f3bd8c3e-5397-40ff-a1e6-8791c85e95cb.1/serpLogo,STAFF IT,https://www.jobstreet.co.id/id/Kreasibeton-Nusapersada-jobs,PT Kreasibeton Nusapersada,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Medan-Sumatera-Utara,Medan,https://www.jobstreet.co.id/id/IT-jobs/in-Sumatera-Utara,Sumatera Utara,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),STAFF IT,D3 KOMPUTER,,2 hari yang lalu
,IT Manager,,,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Cikarang-Jawa-Barat,Cikarang,,,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,14 jam yang lalu
,IT dan Technical Support,,,Ini adalah lowongan kerja Kontrak,https://www.jobstreet.co.id/id/IT-jobs/in-Bali,Bali,,,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/networks-systems-administration,Administrasi Jaringan & Sistem,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/8854b497-1c3e-4254-94c0-9330150d50a0.1/serpLogo,IT SUPPORT STAFF,https://www.jobstreet.co.id/id/Yayasan-Tunas-Manunggal-jobs,Yayasan Tunas Manunggal,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Tangerang-Banten,Tangerang,https://www.jobstreet.co.id/id/IT-jobs/in-Banten,Banten,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,2 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/ce6756e0-b615-40a2-8f92-586c7c651181.2/serpLogo,IT Network & Support Staff,https://www.jobstreet.co.id/id/Akasha-Wira-International-jobs,PT. Akasha Wira International Tbk,Ini adalah lowongan kerja Kontrak,https://www.jobstreet.co.id/id/IT-jobs/in-Gunung-Putri-Jawa-Barat,Gunung Putri,https://www.jobstreet.co.id/id/IT-jobs/in-Jawa-Barat,Jawa Barat,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,2 hari yang lalu
,IT Support,,,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Tangerang-Selatan-Banten,Tangerang Selatan,https://www.jobstreet.co.id/id/IT-jobs/in-Banten,Banten,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/3ad23e8e-f73f-4073-8ef3-72e7a1be19b2.2/serpLogo,IT (Fresh Graduate),https://www.jobstreet.co.id/id/KPN-Corp.-jobs,Karunia Prima Nastari (KPN CORP.),Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Selatan-Jakarta-Raya,Jakarta Selatan,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,2 hari yang lalu
,Teknisi Komputer & CCTV,https://www.jobstreet.co.id/id/jobs?advertiserid=61941078,Pridata Jaya (Bersama Meraih Sukses),Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Nusa-Tenggara-Barat,Nusa Tenggara Barat,,,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,18 jam yang lalu
,(Sr.) IT Infra Specialist,,,Ini adalah lowongan kerja Kontrak,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Selatan-Jakarta-Raya,Jakarta Selatan,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,1 hari yang lalu
https://bx-branding-gateway.cloud.seek.com.au/26a0c195-4852-4fed-97db-7e3acd732690.1/serpLogo,IT Engineer,https://www.jobstreet.co.id/id/jobs?advertiserid=60928903,PT Jawa Satu Power,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Karawang-Jawa-Barat,Karawang,https://www.jobstreet.co.id/id/IT-jobs/in-Jawa-Barat,Jawa Barat,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/engineering-software,Teknik – Perangkat Lunak,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,2 hari yang lalu
,IT Support area Karangayu (Semarang),https://www.jobstreet.co.id/id/jobs?advertiserid=61941078,PT DAYTRANS sebagai rekruter Daytrans,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Pesanggrahan-Jakarta-Raya,Pesanggrahan,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/help-desk-it-support,Meja Bantuan & Dukungan IT,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),,,,18 jam yang lalu
https://bx-branding-gateway.cloud.seek.com.au/85334708-e3e0-4172-8b0d-9154203d2cce.1/serpLogo,Data Center Manager,https://www.jobstreet.co.id/id/Equinix-jobs,EQUINIX Sdn Bhd,Ini adalah lowongan kerja Full time,https://www.jobstreet.co.id/id/IT-jobs/in-Jakarta-Raya,Jakarta Raya,,,,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology/management,Manajemen,https://www.jobstreet.co.id/id/IT-jobs-in-information-communication-technology,(Teknologi Informasi & Komunikasi),Career Growth Opportunities,Outstanding Company Culture,Great Benefits,2 hari yang lalu
